#      time         order        t            tair         tout      
  571.2121783       1.0000       16.990      0.55756       21.000    
  572.7121783       1.0000       16.990      0.11513       21.000    
  574.2121783       1.0000       16.990     -8.48713E-02   21.000    
  574.5121783       1.0000       16.990     -0.20487       21.000    
  575.1121783       1.0000       16.990     -0.40000       21.000    
  576.1264498       1.0000       16.990     -0.37471       21.000    
  576.1264498       1.0000       16.990     -0.37471       21.000    
  578.5264498       1.0000       16.990     -9.47100E-02   21.000    
  580.0264498       1.0000       16.990      0.20529       21.000    
  581.5264498       1.0000       16.990      0.40000       21.000    
  583.0264498       1.0000       16.990      0.60000       21.000    
  584.5264498       1.0000       16.990      0.81058       21.000    
  586.0264498       1.0000       16.990      0.79471       21.000    
  587.1805155       1.0000       16.990      0.60000       21.000    
  587.1805155       1.0000       16.990      0.60000       21.000    
  589.5805155       1.0000       16.990      0.76779       21.000    
  591.0805155       1.0000       16.990      0.38390       21.000    
  592.5805155       1.0000       16.990      8.38969E-02   21.000    
  594.0805155       1.0000       16.990      3.22062E-02   21.000    
  595.5805155       1.0000       16.990      0.51610       21.000    
  597.0805155       1.0000       16.990      0.80000       21.000    
  598.5805155       1.0000       16.990      0.33559       21.000    
  600.0805155       1.0000       16.990      -1.0322       21.000    
  600.1318462       1.0000       16.990      -1.0527       21.000    
  600.1318462       1.0000       16.990      -1.0527       21.000    
  602.5318462       1.0000       16.990      -1.1064       21.000    
  604.0318462       1.0000       16.990      -1.4064       21.000    
  605.5318462       1.0000       16.990      -1.8127       21.000    
  607.0318462       1.0000       16.990      -2.6064       21.000    
  608.5318462       1.0000       16.990      -3.0127       21.000    
  610.0318462       1.0000       16.990      -3.0000       21.000    
  611.5318462       1.0000       16.990      -3.0000       21.000    
  613.0318462       1.0000       16.990      -3.1873       21.000    
  614.3211710       1.0000       16.990      -2.8642       21.000    
  614.3211710       1.0000       16.990      -2.8642       21.000    
  616.7211710       1.0000       16.990      -4.3442       21.000    
  618.2211710       1.0000       16.990      -5.3115       21.000    
  619.7211710       1.0000       16.990      -3.9904       21.000    
  621.2211710       1.0000       16.990      -3.4442       21.000    
  622.7211710       1.0000       16.990      -3.6000       21.000    
  624.1339952       1.0000       16.990      -4.1340       21.000    
  624.1339952       1.0000       16.990      -4.1340       21.000    
  626.5339952       1.0000       16.990      -5.1068       21.000    
  628.0339952       1.0000       16.990      -5.4000       21.000    
  629.5339952       1.0000       16.990      -5.4000       21.000    
  631.0339952       1.0000       16.990      -5.4000       21.000    
  632.5339952       1.0000       16.990      -5.7204       21.000    
  634.0339952       1.0000       16.990      -6.4068       21.000    
  635.5339952       1.0000       16.990      -6.3864       21.000    
  637.0339952       1.0000       16.990      -5.7728       21.000    
  638.1263253       1.0000       16.990      -4.8989       21.000    
  638.1263253       1.0000       16.990      -4.8989       21.000    
  640.5263253       1.0000       16.990      -3.9369       21.000    
  640.6627562       1.0000       16.990      -4.1279       21.000    
  640.9356181       1.0000       16.990      -4.5099       21.000    
  640.9481271       1.0000       16.990      -4.5274       21.000    
  640.9731452       1.0000       16.990      -4.5624       21.000    
  640.9731452       1.0000       16.990      -4.5624       21.000    
  642.8931452       1.0000       16.990      -5.6214       21.000    
  644.3931452       1.0000       16.990      -5.3214       21.000    
  645.8931452       1.0000       16.990      -3.5923       21.000    
  647.3931452       1.0000       16.990      -1.3641       21.000    
  648.1386132       1.0000       16.990     -0.91683       21.000    
  648.1386132       1.0000       16.990     -0.91683       21.000    
  650.5386132       1.0000       16.990     -0.14614       21.000    
  652.0386132       1.0000       16.990      0.14247       21.000    
  652.0386132       1.0000       16.990      0.14247       21.000    
  653.5619015       1.0000       16.990       1.3124       21.000    
  655.0619015       1.0000       16.990       1.6248       21.000    
  655.0619015       1.0000       16.990       1.6248       21.000    
  655.0623916       1.0000       16.990       1.6250       21.000    
  655.0628818       1.0000       16.990       1.6252       21.000    
  655.0628818       1.0000       16.990       1.6252       21.000    
  655.0632739       1.0000       16.990       1.6253       21.000    
  655.0636660       1.0000       16.990       1.6255       21.000    
  655.0644502       1.0000       16.990       1.6258       21.000    
  655.0660187       1.0000       16.990       1.6264       21.000    
  655.0691556       1.0000       16.990       1.6277       21.000    
  655.0754294       1.0000       16.990       1.6302       21.000    
  655.0879770       1.0000       16.990       1.6352       21.000    
  655.1130722       1.0000       16.990       1.6452       21.000    
  655.1632627       1.0000       16.990       1.6653       21.000    
  655.2636437       1.0000       16.990       1.7055       21.000    
  655.4644055       1.0000       16.990       1.7858       21.000    
  655.8659293       1.0000       16.990       1.9464       21.000    
  656.6689768       1.0000       16.990       2.0000       21.000    
  658.1689768       1.0000       16.990       1.4676       21.000    
  659.6689768       1.0000       16.990       2.0676       21.001    
  661.1689768       1.0000       16.990       2.0000       21.001    
  662.6689768       1.0000       16.990       2.0000       21.000    
  664.1689768       1.0000       16.990       1.9324       21.000    
  665.6689768       1.0000       16.990       1.7338       21.000    
  667.1689768       1.0000       16.990      0.73241       21.000    
  668.6689768       1.0000       16.990     -0.40277       21.000    
  670.1689768       1.0000       16.990      -1.2986       21.000    
  671.6689768       1.0000       16.990      -1.3352       21.000    
  672.1376339       1.0000       16.990      -1.6275       21.000    
  672.1376339       1.0000       16.990      -1.6275       21.000    
  673.4225099       1.0000       16.990      -1.8000       21.000    
  674.7073859       1.0000       16.990      -2.2244       21.000    
  676.2073859       1.0000       16.990      -3.8489       21.000    
  677.7073859       1.0000       16.990      -4.8000       21.000    
  678.0855255       1.0000       16.990      -4.8513       21.000    
  678.1795370       1.0000       16.990      -4.9077       21.000    
  678.1795370       1.0000       16.990      -4.9077       21.000    
  680.2353387       1.0000       16.990      -6.0000       21.000    
  681.7353387       1.0000       16.990      -5.2647       21.000    
  682.8657259       1.0000       16.990      -3.9611       21.000    
  682.8657259       1.0000       16.990      -3.9611       21.000    
  683.9585528       1.0000       16.990      -1.8829       21.001    
  684.0577685       1.0000       16.990      -1.7307       21.001    
  684.2562001       1.0000       16.990      -1.4926       21.001    
  684.2722334       1.0000       16.990      -1.4733       21.001    
  684.3043000       1.0000       16.990      -1.4348       21.001    
  684.3043000       1.0000       16.990      -1.4348       21.001    
  685.1785616       1.0000       16.990     -0.27859       21.000    
  685.2837788       1.0000       16.990     -8.91981E-02   21.000    
